case_id,start_time,end_time,Activity,Activity_id,case_variant,processing_time,relative_start_time,relative_end_time,waiting_time
12,2020-01-02 05:31:00,2020-01-02 05:41:00, Register Claim,48521,-2534643974128674336,10.0,0.0,10.0,0.0
12,2020-01-02 23:35:00,2020-01-02 23:41:00, Analyze Claim,16061,-2534643974128674336,6.0,1084.0000000000002,1090.0000000000002,1074.0000000000002
12,2020-01-03 11:31:00,2020-01-03 11:57:00, Amend Claim,16053,-2534643974128674336,26.0,1800.0000000000002,1826.0000000000002,710.0
12,2020-01-03 17:18:00,2020-01-03 17:28:00, Quick Assessment,41677,-2534643974128674336,10.0,2147.0,2157.0,320.9999999999998
12,2020-01-03 18:32:00,2020-01-03 18:36:00, Finalize Assessment,18081,-2534643974128674336,4.0,2221.0,2225.0,64.0
12,2020-01-03 19:22:00,2020-01-03 19:27:00, Amend Assessment,31535,-2534643974128674336,5.0,2271.0,2276.0,46.0
12,2020-01-03 20:24:00,2020-01-03 20:46:00, Finalize Assessment,18081,-2534643974128674336,22.0,2333.0,2355.0,57.0
12,2020-01-03 21:35:00,2020-01-03 21:40:00, Amend Assessment,31535,-2534643974128674336,5.0,2404.0,2409.0,49.0
12,2020-01-03 22:41:00,2020-01-03 22:52:00, Finalize Assessment,18081,-2534643974128674336,11.0,2470.0,2481.0,61.0
12,2020-01-03 23:40:00,2020-01-03 23:54:00, Amend Assessment,31535,-2534643974128674336,14.0,2529.0,2543.0,48.0
12,2020-01-04 00:45:00,2020-01-04 01:35:00, Finalize Assessment,18081,-2534643974128674336,50.0,2594.0,2644.0,51.0
12,2020-01-05 07:41:00,2020-01-05 07:41:00, Approve Assessment,14038,-2534643974128674336,0.0,4450.0,4450.0,1806.0
12,2020-01-06 00:30:00,2020-01-06 05:00:00, Prepare Claim Settlement,31020,-2534643974128674336,270.0,5459.0,5729.0,1009.0
12,2020-01-08 20:16:00,2020-01-08 20:17:00, Approve Claim Settlement,30076,-2534643974128674336,1.0,9525.0,9526.0,3796.0
12,2020-01-10 01:16:00,2020-01-10 01:16:00, Execute Claim Settlement,51195,-2534643974128674336,0.0,11265.0,11265.0,1739.0
120,2020-01-16 01:28:00,2020-01-16 02:08:00, Register Claim,48521,-761356360344106082,40.0,0.0,40.0,0.0
120,2020-01-17 02:05:00,2020-01-17 02:11:00, Analyze Claim,16061,-761356360344106082,6.0,1477.0,1483.0,1437.0
120,2020-01-17 02:18:00,2020-01-17 02:19:00, Assess Claim,55607,-761356360344106082,1.0,1490.0,1491.0,7.0
120,2020-01-17 03:11:00,2020-01-17 03:44:00, Finalize Assessment,18081,-761356360344106082,33.0,1543.0,1576.0,52.0
120,2020-01-17 04:44:00,2020-01-17 04:58:00, Amend Assessment,31535,-761356360344106082,14.0,1636.0,1650.0,60.0
120,2020-01-17 08:20:00,2020-01-17 08:50:00, Finalize Assessment,18081,-761356360344106082,30.0,1852.0,1882.0,202.0
120,2020-01-17 09:32:00,2020-01-17 09:40:00, Amend Assessment,31535,-761356360344106082,8.0,1924.0,1932.0,42.0
120,2020-01-21 04:10:00,2020-01-21 04:42:00, Finalize Assessment,18081,-761356360344106082,32.0,7362.0,7394.0,5430.0
120,2020-01-22 14:49:00,2020-01-22 14:49:00, Approve Assessment,14038,-761356360344106082,0.0,9441.0,9441.0,2047.0
120,2020-01-22 22:04:00,2020-01-23 05:40:00, Prepare Claim Settlement,31020,-761356360344106082,456.0,9876.0,10332.0,435.0
120,2020-01-26 20:15:00,2020-01-26 20:16:00, Approve Claim Settlement,30076,-761356360344106082,1.0,15527.0,15528.0,5195.0
120,2020-01-27 21:49:00,2020-01-27 21:49:00, Execute Claim Settlement,51195,-761356360344106082,0.0,17061.0,17061.0,1533.0
122,2020-01-16 11:29:00,2020-01-16 11:54:00, Register Claim,48521,1175489781153049616,25.0,0.0,25.0,0.0
122,2020-01-16 12:52:00,2020-01-16 12:59:00, Quick Assessment,41677,1175489781153049616,7.0,83.0,90.0,58.0
122,2020-01-16 23:22:00,2020-01-17 00:08:00, Finalize Assessment,18081,1175489781153049616,46.0,713.0,759.0,623.0
122,2020-01-17 01:02:00,2020-01-17 01:09:00, Amend Assessment,31535,1175489781153049616,7.0,813.0,820.0,54.0
122,2020-01-17 02:22:00,2020-01-17 02:39:00, Finalize Assessment,18081,1175489781153049616,17.0,893.0,910.0,73.0
122,2020-01-17 03:23:00,2020-01-17 03:31:00, Amend Assessment,31535,1175489781153049616,8.0,954.0,962.0,44.0
122,2020-01-17 04:46:00,2020-01-17 05:20:00, Finalize Assessment,18081,1175489781153049616,34.0,1037.0,1071.0,75.0
122,2020-01-17 06:05:00,2020-01-17 06:11:00, Amend Assessment,31535,1175489781153049616,6.0,1116.0,1122.0,45.0
122,2020-01-19 19:52:00,2020-01-19 20:13:00, Finalize Assessment,18081,1175489781153049616,21.0,4823.0,4844.0,3701.0
122,2020-01-21 10:50:00,2020-01-21 10:50:00, Approve Assessment,14038,1175489781153049616,0.0,7161.0,7161.0,2317.0
122,2020-01-22 03:46:00,2020-01-22 16:24:00, Prepare Claim Settlement,31020,1175489781153049616,758.0,8177.0,8935.0,1016.0
122,2020-01-25 20:54:00,2020-01-25 23:54:00, Finalize Assessment,18081,1175489781153049616,180.0,13525.0,13705.0,4590.0
122,2020-01-26 03:45:00,2020-01-26 03:46:00, Approve Claim Settlement,30076,1175489781153049616,1.0,13936.0,13937.0,231.0
122,2020-01-27 07:55:00,2020-01-27 07:55:00, Execute Claim Settlement,51195,1175489781153049616,0.0,15626.0,15626.0,1689.0
123,2020-01-16 16:19:00,2020-01-16 16:24:00, Register Claim,48521,790337521760341813,5.0,0.0,5.0,0.0
123,2020-01-16 23:08:00,2020-01-16 23:18:00, Quick Assessment,41677,790337521760341813,10.0,409.0,419.0,404.0
123,2020-01-17 00:08:00,2020-01-17 00:28:00, Finalize Assessment,18081,790337521760341813,20.0,469.0,489.0,50.0
123,2020-01-19 06:10:00,2020-01-19 06:10:00, Approve Assessment,14038,790337521760341813,0.0,3711.0,3711.0,3222.0
123,2020-01-19 17:20:00,2020-01-19 23:39:00, Prepare Claim Settlement,31020,790337521760341813,379.0,4381.0,4760.0,670.0
123,2020-01-25 06:32:00,2020-01-25 06:33:00, Approve Claim Settlement,30076,790337521760341813,1.0,12373.0,12374.0,7613.0
123,2020-01-26 12:52:00,2020-01-26 12:52:00, Execute Claim Settlement,51195,790337521760341813,0.0,14193.0,14193.0,1819.0
1242,2020-06-28 19:16:00,2020-06-28 19:39:00, Register Claim,48521,6262482030788783190,23.0,0.0,23.0,0.0
1242,2020-06-29 12:18:00,2020-06-29 12:23:00, Analyze Claim,16061,6262482030788783190,5.0,1022.0000000000001,1027.0,999.0000000000001
128,2020-01-17 01:27:00,2020-01-17 02:18:00, Register Claim,48521,1331063371411158447,51.0,0.0,51.0,0.0
128,2020-01-17 12:27:00,2020-01-17 12:32:00, Analyze Claim,16061,1331063371411158447,5.0,660.0,665.0,609.0
128,2020-01-17 12:35:00,2020-01-17 12:37:00, Assess Claim,55607,1331063371411158447,2.0,668.0,670.0,3.0
128,2020-01-17 16:00:00,2020-01-17 16:06:00, Finalize Assessment,18081,1331063371411158447,6.0,873.0,879.0,203.0
128,2020-01-17 17:02:00,2020-01-17 17:13:00, Amend Assessment,31535,1331063371411158447,11.0,935.0,946.0,56.0
128,2020-01-19 19:02:00,2020-01-19 19:17:00, Finalize Assessment,18081,1331063371411158447,15.0,3935.0,3950.0,2989.0
128,2020-01-22 01:42:00,2020-01-22 01:42:00, Approve Assessment,14038,1331063371411158447,0.0,7215.0,7215.0,3265.0
128,2020-01-22 23:26:00,2020-01-23 04:42:00, Prepare Claim Settlement,31020,1331063371411158447,316.0,8519.0,8835.0,1304.0
128,2020-01-27 03:30:00,2020-01-27 03:31:00, Approve Claim Settlement,30076,1331063371411158447,1.0,14523.0,14524.0,5688.0
128,2020-01-28 06:46:00,2020-01-28 06:46:00, Execute Claim Settlement,51195,1331063371411158447,0.0,16159.0,16159.0,1635.0
1282,2020-07-04 01:48:00,2020-07-04 02:18:00, Register Claim,48521,6262482030788783190,30.0,0.0,30.0,0.0
1282,2020-07-04 16:05:00,2020-07-04 16:09:00, Analyze Claim,16061,6262482030788783190,4.0,857.0,861.0,827.0
1287,2020-07-04 13:39:00,2020-07-04 14:25:00, Register Claim,48521,1026770997902703327,46.0,0.0,46.0,0.0
1287,2020-07-05 02:33:00,2020-07-05 02:40:00, Analyze Claim,16061,1026770997902703327,7.0,774.0,781.0,728.0
1287,2020-07-05 02:45:00,2020-07-05 02:47:00, Assess Claim,55607,1026770997902703327,2.0,786.0,788.0,5.0
1287,2020-07-05 10:18:00,2020-07-05 10:34:00, Finalize Assessment,18081,1026770997902703327,16.0,1239.0,1255.0,451.0
1290,2020-07-04 20:21:00,2020-07-04 20:53:00, Register Claim,48521,6262482030788783190,32.0,0.0,32.0,0.0
1290,2020-07-05 09:05:00,2020-07-05 09:09:00, Analyze Claim,16061,6262482030788783190,4.0,764.0,768.0,732.0
13,2020-01-02 07:47:00,2020-01-02 08:06:00, Register Claim,48521,1551770670565574216,19.0,0.0,19.0,0.0
13,2020-01-02 11:39:00,2020-01-02 11:48:00, Quick Assessment,41677,1551770670565574216,9.0,232.0,241.0,213.0
13,2020-01-02 15:33:00,2020-01-02 16:15:00, Finalize Assessment,18081,1551770670565574216,42.0,466.0,508.0,225.0
13,2020-01-02 17:04:00,2020-01-02 17:18:00, Amend Assessment,31535,1551770670565574216,14.0,557.0,571.0,49.0
13,2020-01-02 18:29:00,2020-01-02 19:01:00, Finalize Assessment,18081,1551770670565574216,32.0,642.0,674.0,71.0
13,2020-01-02 19:51:00,2020-01-02 19:57:00, Amend Assessment,31535,1551770670565574216,6.0,724.0,730.0,50.0
13,2020-01-02 21:04:00,2020-01-02 21:35:00, Finalize Assessment,18081,1551770670565574216,31.0,797.0,828.0,67.0
13,2020-01-02 22:23:00,2020-01-02 22:32:00, Amend Assessment,31535,1551770670565574216,9.0,876.0,885.0,48.0
13,2020-01-02 23:27:00,2020-01-02 23:46:00, Finalize Assessment,18081,1551770670565574216,19.0,940.0,959.0,55.0
13,2020-01-04 02:00:00,2020-01-04 02:00:00, Approve Assessment,14038,1551770670565574216,0.0,2533.0,2533.0,1574.0
13,2020-01-04 04:02:00,2020-01-04 08:01:00, Prepare Claim Settlement,31020,1551770670565574216,239.0,2655.0,2894.0,122.0
13,2020-01-07 13:09:00,2020-01-07 13:10:00, Approve Claim Settlement,30076,1551770670565574216,1.0,7522.0,7523.0,4628.0
13,2020-01-07 21:34:00,2020-01-08 06:37:00, Amend Claim Settlement,37223,1551770670565574216,543.0,8027.0,8570.0,504.0
13,2020-01-08 14:22:00,2020-01-08 14:23:00, Approve Claim Settlement,30076,1551770670565574216,1.0,9035.0,9036.0,465.0
13,2020-01-09 15:46:00,2020-01-09 15:46:00, Execute Claim Settlement,51195,1551770670565574216,0.0,10559.0,10559.0,1523.0
1305,2020-07-06 15:43:00,2020-07-06 16:12:00, Register Claim,48521,6262482030788783190,29.0,0.0,29.0,0.0
1305,2020-07-07 02:24:00,2020-07-07 02:29:00, Analyze Claim,16061,6262482030788783190,5.0,641.0,646.0,612.0
132,2020-01-17 08:31:00,2020-01-17 09:23:00, Register Claim,48521,790337521760341813,52.0,0.0,52.0,0.0
132,2020-01-17 10:02:00,2020-01-17 10:11:00, Quick Assessment,41677,790337521760341813,9.0,91.0,100.0,39.0
132,2020-01-19 19:32:00,2020-01-19 19:52:00, Finalize Assessment,18081,790337521760341813,20.0,3541.0,3561.0,3441.0
132,2020-01-21 00:41:00,2020-01-21 00:41:00, Approve Assessment,14038,790337521760341813,0.0,5290.0,5290.0,1729.0
132,2020-01-22 09:19:00,2020-01-22 21:21:00, Prepare Claim Settlement,31020,790337521760341813,722.0,7248.0,7970.0,1958.0
132,2020-01-26 13:06:00,2020-01-26 13:07:00, Approve Claim Settlement,30076,790337521760341813,1.0,13235.0,13236.0,5265.0
132,2020-01-27 07:45:00,2020-01-27 07:45:00, Execute Claim Settlement,51195,790337521760341813,0.0,14354.0,14354.0,1118.0
133,2020-01-17 20:24:00,2020-01-17 20:57:00, Register Claim,48521,1331063371411158447,33.0,0.0,33.0,0.0
133,2020-01-18 08:56:00,2020-01-18 09:01:00, Analyze Claim,16061,1331063371411158447,5.0,752.0,757.0,719.0
133,2020-01-18 09:09:00,2020-01-18 09:11:00, Assess Claim,55607,1331063371411158447,2.0,765.0,767.0,8.0
133,2020-01-19 12:17:00,2020-01-19 12:51:00, Finalize Assessment,18081,1331063371411158447,34.0,2393.0,2427.0,1626.0
133,2020-01-19 13:46:00,2020-01-19 13:53:00, Amend Assessment,31535,1331063371411158447,7.0,2482.0,2489.0,55.0
133,2020-01-21 18:52:00,2020-01-21 19:14:00, Finalize Assessment,18081,1331063371411158447,22.0,5668.0,5690.0,3179.0
133,2020-01-23 04:41:00,2020-01-23 04:41:00, Approve Assessment,14038,1331063371411158447,0.0,7697.0,7697.0,2007.0
133,2020-01-23 07:05:00,2020-01-23 11:31:00, Prepare Claim Settlement,31020,1331063371411158447,266.0,7841.0,8107.0,144.0
133,2020-01-26 18:21:00,2020-01-26 18:22:00, Approve Claim Settlement,30076,1331063371411158447,1.0,12837.0,12838.0,4730.0
133,2020-01-28 06:21:00,2020-01-28 06:21:00, Execute Claim Settlement,51195,1331063371411158447,0.0,14997.0,14997.0,2159.0
134,2020-01-17 21:00:00,2020-01-17 21:24:00, Register Claim,48521,-4150520213904920007,24.0,0.0,24.0,0.0
134,2020-01-18 14:18:00,2020-01-18 14:25:00, Analyze Claim,16061,-4150520213904920007,7.0,1038.0000000000002,1045.0000000000002,1014.0000000000002
134,2020-01-18 14:31:00,2020-01-18 14:32:00, Assess Claim,55607,-4150520213904920007,1.0,1051.0000000000002,1052.0000000000002,6.0
134,2020-01-23 02:48:00,2020-01-23 03:07:00, Finalize Assessment,18081,-4150520213904920007,19.0,7548.0,7567.0,6496.0
134,2020-01-24 02:40:00,2020-01-24 02:40:00, Approve Assessment,14038,-4150520213904920007,0.0,8980.0,8980.0,1413.0
134,2020-01-24 05:42:00,2020-01-24 18:46:00, Prepare Claim Settlement,31020,-4150520213904920007,784.0,9162.0,9946.0,182.0
134,2020-01-29 10:32:00,2020-01-29 10:33:00, Approve Claim Settlement,30076,-4150520213904920007,1.0,16652.0,16653.0,6706.0
134,2020-01-31 17:42:00,2020-01-31 17:42:00, Execute Claim Settlement,51195,-4150520213904920007,0.0,19962.0,19962.0,3309.0
1347,2020-07-14 04:03:00,2020-07-14 04:35:00, Register Claim,48521,1026770997902703327,32.0,0.0,32.0,0.0
1347,2020-07-14 15:54:00,2020-07-14 16:01:00, Analyze Claim,16061,1026770997902703327,7.0,711.0,718.0,679.0
1347,2020-07-14 16:06:00,2020-07-14 16:07:00, Assess Claim,55607,1026770997902703327,1.0,723.0,724.0,5.0
1347,2020-07-16 15:19:00,2020-07-16 15:37:00, Finalize Assessment,18081,1026770997902703327,18.0,3556.0,3574.0,2832.0
135,2020-01-17 23:44:00,2020-01-18 00:28:00, Register Claim,48521,790337521760341813,44.0,0.0,44.0,0.0
135,2020-01-18 00:38:00,2020-01-18 00:48:00, Quick Assessment,41677,790337521760341813,10.0,54.0,64.0,10.0
135,2020-01-19 22:00:00,2020-01-19 22:13:00, Finalize Assessment,18081,790337521760341813,13.0,2776.0,2789.0,2712.0
135,2020-01-21 08:21:00,2020-01-21 08:21:00, Approve Assessment,14038,790337521760341813,0.0,4837.0,4837.0,2048.0
135,2020-01-21 18:58:00,2020-01-22 01:32:00, Prepare Claim Settlement,31020,790337521760341813,394.0,5474.0,5868.0,637.0
135,2020-01-24 04:27:00,2020-01-24 04:28:00, Approve Claim Settlement,30076,790337521760341813,1.0,8923.0,8924.0,3055.0
135,2020-01-25 10:33:00,2020-01-25 10:33:00, Execute Claim Settlement,51195,790337521760341813,0.0,10729.0,10729.0,1805.0
1360,2020-07-15 03:06:00,2020-07-15 03:52:00, Register Claim,48521,6262482030788783190,46.0,0.0,46.0,0.0
1360,2020-07-16 04:31:00,2020-07-16 04:37:00, Analyze Claim,16061,6262482030788783190,6.0,1525.0,1531.0,1479.0
1362,2020-07-15 09:29:00,2020-07-15 09:47:00, Register Claim,48521,6262482030788783190,18.0,0.0,18.0,0.0
1362,2020-07-15 22:10:00,2020-07-15 22:16:00, Analyze Claim,16061,6262482030788783190,6.0,761.0,767.0,743.0
1367,2020-07-16 04:48:00,2020-07-16 05:37:00, Register Claim,48521,6262482030788783190,49.0,0.0,49.0,0.0
1367,2020-07-16 15:50:00,2020-07-16 15:55:00, Analyze Claim,16061,6262482030788783190,5.0,662.0,667.0,613.0
1368,2020-07-16 05:22:00,2020-07-16 05:37:00, Register Claim,48521,6262482030788783190,15.0,0.0,15.0,0.0
1368,2020-07-16 17:50:00,2020-07-16 17:56:00, Analyze Claim,16061,6262482030788783190,6.0,748.0,754.0,733.0
137,2020-01-18 04:33:00,2020-01-18 05:18:00, Register Claim,48521,1026770997902703327,45.0,0.0,45.0,0.0
137,2020-01-18 15:10:00,2020-01-18 15:16:00, Analyze Claim,16061,1026770997902703327,6.0,637.0,643.0,592.0
137,2020-01-18 15:22:00,2020-01-18 15:24:00, Assess Claim,55607,1026770997902703327,2.0,649.0,651.0,6.0
137,2020-01-23 01:10:00,2020-01-23 01:44:00, Finalize Assessment,18081,1026770997902703327,34.0,6997.0,7031.0,6346.0
1378,2020-07-17 23:04:00,2020-07-17 23:43:00, Register Claim,48521,6262482030788783190,39.0,0.0,39.0,0.0
1378,2020-07-18 14:26:00,2020-07-18 14:33:00, Analyze Claim,16061,6262482030788783190,7.0,922.0,929.0,883.0
138,2020-01-18 05:14:00,2020-01-18 06:04:00, Register Claim,48521,790337521760341813,50.0,0.0,50.0,0.0
138,2020-01-18 13:38:00,2020-01-18 13:47:00, Quick Assessment,41677,790337521760341813,9.0,504.00000000000006,513.0,454.00000000000006
138,2020-01-19 22:13:00,2020-01-19 22:34:00, Finalize Assessment,18081,790337521760341813,21.0,2459.0000000000005,2480.0000000000005,1946.0000000000005
138,2020-01-21 17:23:00,2020-01-21 17:23:00, Approve Assessment,14038,790337521760341813,0.0,5049.0,5049.0,2568.9999999999995
138,2020-01-21 19:14:00,2020-01-22 03:46:00, Prepare Claim Settlement,31020,790337521760341813,512.0,5160.0,5672.0,111.0
138,2020-01-24 17:39:00,2020-01-24 17:40:00, Approve Claim Settlement,30076,790337521760341813,1.0,9385.0,9386.0,3713.0
138,2020-01-27 08:17:00,2020-01-27 08:17:00, Execute Claim Settlement,51195,790337521760341813,0.0,13143.0,13143.0,3757.0
1380,2020-07-18 04:06:00,2020-07-18 04:34:00, Register Claim,48521,6360821293776510000,28.0,0.0,28.0,0.0
1380,2020-07-18 05:03:00,2020-07-18 05:12:00, Quick Assessment,41677,6360821293776510000,9.0,57.0,66.0,29.0
1380,2020-07-27 21:55:00,2020-07-27 22:16:00, Finalize Assessment,18081,6360821293776510000,21.0,14029.0,14050.0,13963.0
1386,2020-07-19 06:40:00,2020-07-19 07:29:00, Register Claim,48521,1026770997902703327,49.0,0.0,49.0,0.0
1386,2020-07-19 17:25:00,2020-07-19 17:33:00, Analyze Claim,16061,1026770997902703327,8.0,645.0,653.0,596.0
1386,2020-07-19 17:37:00,2020-07-19 17:39:00, Assess Claim,55607,1026770997902703327,2.0,657.0,659.0,4.0
1386,2020-07-22 04:29:00,2020-07-22 04:40:00, Finalize Assessment,18081,1026770997902703327,11.0,4189.0,4200.0,3530.0
1387,2020-07-19 11:08:00,2020-07-19 11:24:00, Register Claim,48521,6262482030788783190,16.0,0.0,16.0,0.0
1387,2020-07-20 09:17:00,2020-07-20 09:23:00, Analyze Claim,16061,6262482030788783190,6.0,1329.0,1335.0,1313.0
139,2020-01-18 05:48:00,2020-01-18 06:16:00, Register Claim,48521,1026770997902703327,28.0,0.0,28.0,0.0
139,2020-01-18 21:07:00,2020-01-18 21:12:00, Analyze Claim,16061,1026770997902703327,5.0,919.0,924.0,891.0
139,2020-01-18 21:20:00,2020-01-18 21:22:00, Assess Claim,55607,1026770997902703327,2.0,932.0,934.0,8.0
139,2020-01-19 03:58:00,2020-01-19 04:31:00, Finalize Assessment,18081,1026770997902703327,33.0,1330.0,1363.0,396.0
1395,2020-07-21 09:15:00,2020-07-21 10:00:00, Register Claim,48521,6262482030788783190,45.0,0.0,45.0,0.0
1395,2020-07-21 20:50:00,2020-07-21 20:59:00, Analyze Claim,16061,6262482030788783190,9.0,695.0,704.0,650.0
14,2020-01-02 13:58:00,2020-01-02 14:50:00, Register Claim,48521,-2831783636567396403,52.0,0.0,52.0,0.0
14,2020-01-03 04:56:00,2020-01-03 05:04:00, Analyze Claim,16061,-2831783636567396403,8.0,898.0,906.0,846.0
14,2020-01-03 05:11:00,2020-01-03 05:14:00, Assess Claim,55607,-2831783636567396403,3.0,913.0,916.0,7.0
14,2020-01-03 12:17:00,2020-01-03 12:52:00, Finalize Assessment,18081,-2831783636567396403,35.0,1339.0,1374.0,423.0
14,2020-01-03 13:45:00,2020-01-03 13:56:00, Amend Assessment,31535,-2831783636567396403,11.0,1427.0,1438.0,53.0
14,2020-01-03 14:28:00,2020-01-03 14:57:00, Finalize Assessment,18081,-2831783636567396403,29.0,1470.0,1499.0,32.0
14,2020-01-03 15:52:00,2020-01-03 15:59:00, Amend Assessment,31535,-2831783636567396403,7.0,1554.0,1561.0,55.0
14,2020-01-03 20:06:00,2020-01-03 20:38:00, Finalize Assessment,18081,-2831783636567396403,32.0,1808.0,1840.0,247.0
14,2020-01-03 21:26:00,2020-01-03 21:33:00, Amend Assessment,31535,-2831783636567396403,7.0,1888.0,1895.0,48.0
14,2020-01-03 22:44:00,2020-01-03 23:21:00, Finalize Assessment,18081,-2831783636567396403,37.0,1966.0,2003.0,71.0
14,2020-01-04 23:00:00,2020-01-04 23:00:00, Approve Assessment,14038,-2831783636567396403,0.0,3422.0,3422.0,1419.0
14,2020-01-05 02:26:00,2020-01-05 16:28:00, Prepare Claim Settlement,31020,-2831783636567396403,842.0,3628.0,4470.0,206.0
14,2020-01-09 18:55:00,2020-01-09 18:56:00, Approve Claim Settlement,30076,-2831783636567396403,1.0,10377.0,10378.0,5907.0
14,2020-01-10 20:27:00,2020-01-10 20:27:00, Execute Claim Settlement,51195,-2831783636567396403,0.0,11909.0,11909.0,1531.0
140,2020-01-18 11:22:00,2020-01-18 11:36:00, Register Claim,48521,790337521760341813,14.0,0.0,14.0,0.0
140,2020-01-18 17:54:00,2020-01-18 18:00:00, Quick Assessment,41677,790337521760341813,6.0,392.0,398.0,378.0
140,2020-01-21 23:26:00,2020-01-21 23:52:00, Finalize Assessment,18081,790337521760341813,26.0,5044.0,5070.0,4646.0
140,2020-01-23 08:42:00,2020-01-23 08:42:00, Approve Assessment,14038,790337521760341813,0.0,7040.0,7040.0,1970.0
140,2020-01-23 12:05:00,2020-01-23 18:58:00, Prepare Claim Settlement,31020,790337521760341813,413.0,7243.0,7656.0,203.0
140,2020-01-27 14:47:00,2020-01-27 14:48:00, Approve Claim Settlement,30076,790337521760341813,1.0,13165.0,13166.0,5509.0
140,2020-01-28 06:01:00,2020-01-28 06:01:00, Execute Claim Settlement,51195,790337521760341813,0.0,14079.0,14079.0,913.0
1404,2020-07-22 02:38:00,2020-07-22 02:47:00, Register Claim,48521,6360821293776510000,9.0,0.0,9.0,0.0
1404,2020-07-22 05:04:00,2020-07-22 05:13:00, Quick Assessment,41677,6360821293776510000,9.0,146.0,155.0,137.0
1404,2020-07-25 19:52:00,2020-07-25 20:18:00, Finalize Assessment,18081,6360821293776510000,26.0,5354.0,5380.0,5199.0
141,2020-01-18 17:55:00,2020-01-18 18:10:00, Register Claim,48521,-4150520213904920007,15.0,0.0,15.0,0.0
141,2020-01-19 06:19:00,2020-01-19 06:25:00, Analyze Claim,16061,-4150520213904920007,6.0,744.0,750.0,729.0
141,2020-01-19 06:28:00,2020-01-19 06:30:00, Assess Claim,55607,-4150520213904920007,2.0,753.0,755.0,3.0
